,CustomerID,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,Overall_Score,Segment
1044,16168,-11,99,3770.6,4,0,0,4,Mid Value
1045,16169,-8,85,1822.97,4,0,0,4,Mid Value
1046,16173,-16,87,1406.57,4,0,0,4,Mid Value
1047,16185,-17,31,529.41,4,0,0,4,Mid Value
1048,16189,-16,11,215.48,4,0,0,4,Mid Value
1049,16190,-40,6,215.08,4,0,0,4,Mid Value
1050,16204,-23,57,405.71,4,0,0,4,Mid Value
1051,16205,-31,98,761.38,4,0,0,4,Mid Value
1052,16207,-25,19,394.38,4,0,0,4,Mid Value
1053,16212,-19,43,681.19,4,0,0,4,Mid Value
1054,16218,-30,90,3054.87,4,0,0,4,Mid Value
1055,16221,-37,97,864.86,4,0,0,4,Mid Value
1056,16232,-33,38,983.23,4,0,0,4,Mid Value
1057,16235,-41,48,858.41,4,0,0,4,Mid Value
1058,16243,-34,51,409.1,4,0,0,4,Mid Value
1059,16245,-24,93,1352.3600000000001,4,0,0,4,Mid Value
1060,16278,-23,25,537.83,4,0,0,4,Mid Value
1061,16295,-10,79,1328.55,4,0,0,4,Mid Value
1062,16298,-23,27,598.2,4,0,0,4,Mid Value
1063,16308,-38,4,2560.0,4,0,0,4,Mid Value
1064,16311,-18,37,616.26,4,0,0,4,Mid Value
1065,16313,-3,16,274.15000000000003,4,0,0,4,Mid Value
1066,16318,-35,19,328.15,4,0,0,4,Mid Value
1067,16322,-1,37,326.75,4,0,0,4,Mid Value
1068,16330,-18,41,242.21,4,0,0,4,Mid Value
1069,16337,-37,10,151.05,4,0,0,4,Mid Value
1070,16341,-25,84,1959.38,4,0,0,4,Mid Value
1071,16343,-16,47,370.47999999999996,4,0,0,4,Mid Value
1072,16347,-11,92,887.65,4,0,0,4,Mid Value
1073,16350,-21,60,1100.47,4,0,0,4,Mid Value
1074,16352,-18,28,494.44,4,0,0,4,Mid Value
1075,16357,-33,34,658.88,4,0,0,4,Mid Value
1076,16359,-7,70,1460.3700000000001,4,0,0,4,Mid Value
1077,16362,-32,90,652.07,4,0,0,4,Mid Value
1078,16364,-12,53,707.04,4,0,0,4,Mid Value
1079,16365,-18,51,1540.42,4,0,0,4,Mid Value
1080,16366,-19,18,327.3,4,0,0,4,Mid Value
1081,16368,-2,76,497.43,4,0,0,4,Mid Value
1082,16372,-33,97,367.93,4,0,0,4,Mid Value
1083,16386,-29,88,317.2,4,0,0,4,Mid Value
1084,16399,-19,73,408.57,4,0,0,4,Mid Value
1085,16406,-19,63,163.07,4,0,0,4,Mid Value
1086,16411,-19,45,214.65,4,0,0,4,Mid Value
1087,16414,-22,7,126.25,4,0,0,4,Mid Value
1088,16416,-26,73,1026.99,4,0,0,4,Mid Value
1089,16423,-25,18,346.12,4,0,0,4,Mid Value
1090,16433,-28,17,184.26,4,0,0,4,Mid Value
1091,16445,-34,63,230.51,4,0,0,4,Mid Value
1092,16446,-1,4,2.8999999999941792,4,0,0,4,Mid Value
1093,16463,-21,85,1383.7,4,0,0,4,Mid Value
1094,16478,-25,17,331.0,4,0,0,4,Mid Value
1095,16479,-10,35,300.83,4,0,0,4,Mid Value
1096,16482,-16,18,220.62,4,0,0,4,Mid Value
1097,16488,-33,31,492.2,4,0,0,4,Mid Value
1098,16495,-3,97,684.41,4,0,0,4,Mid Value
1099,16496,-9,97,1562.22,4,0,0,4,Mid Value
1100,16500,-5,11,400.86,4,0,0,4,Mid Value
1101,16504,-25,86,484.38,4,0,0,4,Mid Value
1102,16505,-32,4,777.6,4,0,0,4,Mid Value
1103,16506,-20,3,90.30000000000001,4,0,0,4,Mid Value
1104,16513,-5,35,874.59,4,0,0,4,Mid Value
1105,16516,-30,6,101.69999999999999,4,0,0,4,Mid Value
1106,16519,-25,13,215.07999999999998,4,0,0,4,Mid Value
1107,16528,-4,17,244.41,4,0,0,4,Mid Value
1108,16531,-22,77,1244.59,4,0,0,4,Mid Value
1109,16535,-5,31,593.75,4,0,0,4,Mid Value
1110,16539,-3,45,1388.81,4,0,0,4,Mid Value
1111,16554,-3,74,641.55,4,0,0,4,Mid Value
1112,16555,-35,17,285.89,4,0,0,4,Mid Value
1113,16557,-24,11,281.85,4,0,0,4,Mid Value
1114,16560,-21,58,816.51,4,0,0,4,Mid Value
1115,16561,-6,31,511.12,4,0,0,4,Mid Value
1116,16566,-15,19,614.01,4,0,0,4,Mid Value
1117,16569,-3,5,124.2,4,0,0,4,Mid Value
1118,16596,-16,12,250.15,4,0,0,4,Mid Value
1119,16597,-4,7,90.04,4,0,0,4,Mid Value
1120,16600,-4,62,813.52,4,0,0,4,Mid Value
1121,16601,-41,31,244.79999999999998,4,0,0,4,Mid Value
1122,16602,-31,32,494.72999999999996,4,0,0,4,Mid Value
1123,16612,-33,66,1187.66,4,0,0,4,Mid Value
1124,16616,-15,33,500.42,4,0,0,4,Mid Value
1125,16618,-31,97,2630.64,4,0,0,4,Mid Value
1126,16620,-4,9,178.96,4,0,0,4,Mid Value
1127,16637,-32,72,1124.59,4,0,0,4,Mid Value
1128,16638,-23,95,1676.47,4,0,0,4,Mid Value
1129,16639,-25,52,1169.38,4,0,0,4,Mid Value
1130,16642,-5,35,679.83,4,0,0,4,Mid Value
1131,16648,-39,21,270.85999999999996,4,0,0,4,Mid Value
1132,16653,-16,76,1166.92,4,0,0,4,Mid Value
1133,16660,-16,17,810.4499999999999,4,0,0,4,Mid Value
1134,16666,-19,32,118.98,4,0,0,4,Mid Value
1135,16668,-15,20,306.71999999999997,4,0,0,4,Mid Value
1136,16671,-28,6,1692.27,4,0,0,4,Mid Value
1137,16676,-34,92,1558.72,4,0,0,4,Mid Value
1138,16680,-43,10,183.7,4,0,0,4,Mid Value
1139,16682,-5,30,1028.0,4,0,0,4,Mid Value
1140,16688,-1,62,1260.86,4,0,0,4,Mid Value
1141,16711,-3,22,1651.03,4,0,0,4,Mid Value
1142,16720,-26,27,155.24,4,0,0,4,Mid Value
1143,16732,-32,28,603.75,4,0,0,4,Mid Value
1144,16747,-25,45,826.96,4,0,0,4,Mid Value
1145,16748,-18,69,1515.9,4,0,0,4,Mid Value
1146,16751,-31,25,1764.72,4,0,0,4,Mid Value
1147,16759,-8,43,772.84,4,0,0,4,Mid Value
1148,16762,-20,89,1501.38,4,0,0,4,Mid Value
1149,16784,-20,3,107.6,4,0,0,4,Mid Value
1150,16789,-8,5,80.8,4,0,0,4,Mid Value
1151,16790,-4,95,1520.1200000000001,4,0,0,4,Mid Value
1152,16804,-23,60,536.99,4,0,0,4,Mid Value
1153,16811,-5,28,547.07,4,0,0,4,Mid Value
1154,16817,-3,95,1446.95,4,0,0,4,Mid Value
1155,16824,-16,26,460.64,4,0,0,4,Mid Value
1156,16825,-39,28,775.1800000000001,4,0,0,4,Mid Value
1157,16830,-39,23,325.91,4,0,0,4,Mid Value
1158,16833,-1,47,1106.53,4,0,0,4,Mid Value
1159,16836,-40,11,251.87,4,0,0,4,Mid Value
1160,16847,-43,12,193.44,4,0,0,4,Mid Value
1161,16851,-4,20,342.45,4,0,0,4,Mid Value
1162,16852,-10,9,144.91000000000003,4,0,0,4,Mid Value
1163,16855,-24,19,328.4,4,0,0,4,Mid Value
1164,16856,-15,2,35.400000000000006,4,0,0,4,Mid Value
1165,16863,-29,28,481.35,4,0,0,4,Mid Value
1166,16878,-25,6,0.0,4,0,0,4,Mid Value
1167,16884,-38,26,429.84000000000003,4,0,0,4,Mid Value
1168,16885,-15,101,471.51,4,0,0,4,Mid Value
1169,16887,-35,37,194.88,4,0,0,4,Mid Value
1170,16892,-1,101,496.84000000000003,4,0,0,4,Mid Value
1171,16900,-12,82,187.6900000000001,4,0,0,4,Mid Value
1172,16903,-29,60,373.24,4,0,0,4,Mid Value
1173,16914,-36,38,208.46,4,0,0,4,Mid Value
1174,16915,-9,57,621.6800000000001,4,0,0,4,Mid Value
1175,16924,-21,89,739.5,4,0,0,4,Mid Value
1176,16929,-4,77,1295.39,4,0,0,4,Mid Value
1177,16930,-26,54,380.55,4,0,0,4,Mid Value
1178,16933,-1,49,530.08,4,0,0,4,Mid Value
1179,16936,-26,57,262.68,4,0,0,4,Mid Value
1180,16949,-4,61,1161.27,4,0,0,4,Mid Value
1181,16953,-30,1,20.8,4,0,0,4,Mid Value
1182,16954,-1,54,2085.08,4,0,0,4,Mid Value
1183,16956,-9,18,292.34,4,0,0,4,Mid Value
1184,16960,-39,101,507.05,4,0,0,4,Mid Value
1185,16966,-8,31,2148.47,4,0,0,4,Mid Value
1186,16968,-4,31,439.43,4,0,0,4,Mid Value
1187,16969,-39,42,650.41,4,0,0,4,Mid Value
1188,16971,-3,42,232.20999999999998,4,0,0,4,Mid Value
1189,16979,-4,91,1809.05,4,0,0,4,Mid Value
1190,16986,-30,3,1873.2,4,0,0,4,Mid Value
1191,16988,-5,7,126.12,4,0,0,4,Mid Value
1192,16989,-7,12,1133.25,4,0,0,4,Mid Value
1193,16992,-11,95,1601.8600000000001,4,0,0,4,Mid Value
1194,16996,-30,41,1427.46,4,0,0,4,Mid Value
1195,16999,-23,23,484.82,4,0,0,4,Mid Value
1196,17006,-5,44,781.78,4,0,0,4,Mid Value
1197,17010,-17,12,185.46,4,0,0,4,Mid Value
1198,17011,-30,15,270.9,4,0,0,4,Mid Value
1199,17014,-8,75,565.58,4,0,0,4,Mid Value
1200,17018,-41,16,920.1,4,0,0,4,Mid Value
1201,17022,-31,7,71.0,4,0,0,4,Mid Value
1202,17031,-12,22,380.35,4,0,0,4,Mid Value
1203,17034,-16,32,734.5699999999999,4,0,0,4,Mid Value
1204,17038,-30,22,112.4,4,0,0,4,Mid Value
1205,17041,-27,71,1065.77,4,0,0,4,Mid Value
1206,17042,-3,98,1044.3799999999999,4,0,0,4,Mid Value
1207,17044,-9,10,897.4300000000001,4,0,0,4,Mid Value
1208,17052,-28,92,413.75,4,0,0,4,Mid Value
1209,17054,-28,84,1353.83,4,0,0,4,Mid Value
1210,17063,-9,82,1421.59,4,0,0,4,Mid Value
1211,17075,-18,80,813.77,4,0,0,4,Mid Value
1212,17076,-36,25,841.0799999999999,4,0,0,4,Mid Value
1213,17078,-36,28,378.2,4,0,0,4,Mid Value
1214,17080,-22,9,285.5,4,0,0,4,Mid Value
1215,17081,-25,64,290.16,4,0,0,4,Mid Value
1216,17082,-33,81,2003.85,4,0,0,4,Mid Value
1217,17086,-7,96,2050.08,4,0,0,4,Mid Value
1218,17090,-4,64,2041.8500000000001,4,0,0,4,Mid Value
1219,17095,-22,77,1088.2,4,0,0,4,Mid Value
1220,17096,-9,52,992.6800000000001,4,0,0,4,Mid Value
1221,17100,-18,65,971.74,4,0,0,4,Mid Value
1222,17101,-10,42,1621.73,4,0,0,4,Mid Value
1223,17115,-8,43,806.9000000000001,4,0,0,4,Mid Value
1224,17119,-3,38,593.61,4,0,0,4,Mid Value
1225,17135,-16,52,1139.73,4,0,0,4,Mid Value
1226,17144,-1,48,984.57,4,0,0,4,Mid Value
1227,17147,-23,85,1679.64,4,0,0,4,Mid Value
1228,17153,-24,14,213.78,4,0,0,4,Mid Value
1229,17155,-18,20,251.70000000000002,4,0,0,4,Mid Value
1230,17157,-8,15,306.55,4,0,0,4,Mid Value
1231,17158,-32,67,1266.97,4,0,0,4,Mid Value
1232,17163,-22,5,293.1,4,0,0,4,Mid Value
1233,17166,-39,14,189.49,4,0,0,4,Mid Value
1234,17173,-5,87,3755.65,4,0,0,4,Mid Value
1235,17183,-8,76,3286.9100000000003,4,0,0,4,Mid Value
1236,17188,-11,89,2275.58,4,0,0,4,Mid Value
1237,17193,-36,35,1674.46,4,0,0,4,Mid Value
1238,17197,-30,29,1013.01,4,0,0,4,Mid Value
1239,17198,-24,96,692.22,4,0,0,4,Mid Value
1240,17219,-32,25,114.23,4,0,0,4,Mid Value
1241,17221,-7,63,335.13,4,0,0,4,Mid Value
1242,17227,-19,47,939.32,4,0,0,4,Mid Value
1243,17232,-3,36,421.52,4,0,0,4,Mid Value
1244,17233,-35,25,190.88,4,0,0,4,Mid Value
1245,17235,-25,29,550.06,4,0,0,4,Mid Value
1246,17237,-11,19,314.69,4,0,0,4,Mid Value
1247,17247,-15,55,282.19,4,0,0,4,Mid Value
1248,17250,-4,57,384.52,4,0,0,4,Mid Value
1249,17253,-18,18,178.26,4,0,0,4,Mid Value
1250,17255,-41,78,298.41,4,0,0,4,Mid Value
1251,17266,-2,80,310.64,4,0,0,4,Mid Value
1252,17274,-35,27,111.97999999999999,4,0,0,4,Mid Value
1253,17286,-22,45,153.92,4,0,0,4,Mid Value
1254,17295,-29,69,556.95,4,0,0,4,Mid Value
1255,17297,-17,51,131.78,4,0,0,4,Mid Value
1256,17299,-12,57,669.11,4,0,0,4,Mid Value
1257,17301,-21,66,197.63,4,0,0,4,Mid Value
1258,17302,-15,81,1119.93,4,0,0,4,Mid Value
1259,17313,-18,28,2288.13,4,0,0,4,Mid Value
1260,17324,-18,50,990.23,4,0,0,4,Mid Value
1261,17329,-14,33,523.11,4,0,0,4,Mid Value
1262,17330,-23,6,363.9,4,0,0,4,Mid Value
1263,17345,-15,87,537.74,4,0,0,4,Mid Value
1264,17350,-8,72,1256.19,4,0,0,4,Mid Value
1265,17351,-36,27,587.15,4,0,0,4,Mid Value
1266,17357,-24,45,388.14,4,0,0,4,Mid Value
1267,17359,-11,15,127.86,4,0,0,4,Mid Value
1268,17371,-17,87,423.89,4,0,0,4,Mid Value
1269,17373,-40,57,646.92,4,0,0,4,Mid Value
1270,17379,-11,83,404.66,4,0,0,4,Mid Value
1271,17383,-4,51,199.29,4,0,0,4,Mid Value
1272,17384,-19,15,336.4,4,0,0,4,Mid Value
1273,17385,-15,47,261.11,4,0,0,4,Mid Value
1274,17386,-8,28,2686.42,4,0,0,4,Mid Value
1275,17387,-20,78,784.11,4,0,0,4,Mid Value
1276,17397,-22,92,696.41,4,0,0,4,Mid Value
1277,17402,-5,59,2633.85,4,0,0,4,Mid Value
1278,17403,-36,33,281.62,4,0,0,4,Mid Value
1279,17405,-1,94,967.22,4,0,0,4,Mid Value
1280,17410,-16,64,1214.72,4,0,0,4,Mid Value
1281,17411,-12,43,748.94,4,0,0,4,Mid Value
1282,17412,-3,66,1258.06,4,0,0,4,Mid Value
1283,17418,-42,30,463.46000000000004,4,0,0,4,Mid Value
1284,17425,-19,43,759.17,4,0,0,4,Mid Value
1285,17430,-33,14,265.76,4,0,0,4,Mid Value
1286,17432,-18,48,365.76,4,0,0,4,Mid Value
1287,17436,-2,9,216.29999999999998,4,0,0,4,Mid Value
1288,17447,-40,36,541.53,4,0,0,4,Mid Value
1289,17453,-18,19,486.71999999999997,4,0,0,4,Mid Value
1290,17458,-15,54,316.5,4,0,0,4,Mid Value
1291,17466,-10,41,763.28,4,0,0,4,Mid Value
1292,17468,-10,5,137.0,4,0,0,4,Mid Value
1293,17469,-16,90,1843.06,4,0,0,4,Mid Value
1294,17481,-4,83,1249.34,4,0,0,4,Mid Value
1295,17490,-1,86,1926.8799999999999,4,0,0,4,Mid Value
1296,17495,-8,27,497.56,4,0,0,4,Mid Value
1297,17500,-17,5,1138.0,4,0,0,4,Mid Value
1298,17502,-9,28,689.1,4,0,0,4,Mid Value
1299,17503,-3,38,558.96,4,0,0,4,Mid Value
1300,17510,-25,20,308.48,4,0,0,4,Mid Value
1301,17515,-31,87,639.02,4,0,0,4,Mid Value
1302,17519,-17,83,1839.07,4,0,0,4,Mid Value
1303,17521,-24,46,721.9599999999999,4,0,0,4,Mid Value
1304,17522,-2,73,1070.71,4,0,0,4,Mid Value
1305,17523,-11,33,652.74,4,0,0,4,Mid Value
1306,17526,-1,23,706.7,4,0,0,4,Mid Value
1307,17537,-30,75,897.62,4,0,0,4,Mid Value
1308,17538,-26,9,98.42,4,0,0,4,Mid Value
1309,17540,-9,26,570.4,4,0,0,4,Mid Value
1310,17549,-24,6,148.86,4,0,0,4,Mid Value
1311,17552,-43,51,909.96,4,0,0,4,Mid Value
1312,17554,-1,88,1952.45,4,0,0,4,Mid Value
1313,17557,-14,34,541.46,4,0,0,4,Mid Value
1314,17561,-19,46,167.62,4,0,0,4,Mid Value
1315,17562,-14,64,1107.38,4,0,0,4,Mid Value
1316,17564,-24,49,454.01,4,0,0,4,Mid Value
1317,17573,-29,26,362.9,4,0,0,4,Mid Value
1318,17579,-5,52,440.2,4,0,0,4,Mid Value
1319,17584,-7,36,1227.3,4,0,0,4,Mid Value
1320,17595,-12,83,388.79,4,0,0,4,Mid Value
1321,17600,-18,13,161.67000000000002,4,0,0,4,Mid Value
1322,17608,-33,59,193.42,4,0,0,4,Mid Value
1323,17618,-6,78,971.58,4,0,0,4,Mid Value
1324,17621,-21,27,1336.1,4,0,0,4,Mid Value
1325,17623,-33,33,527.0500000000001,4,0,0,4,Mid Value
1326,17624,-15,50,843.48,4,0,0,4,Mid Value
1327,17631,-2,39,528.33,4,0,0,4,Mid Value
1328,17633,-31,72,1242.34,4,0,0,4,Mid Value
1329,17636,-9,24,265.93,4,0,0,4,Mid Value
1330,17637,-31,35,547.0600000000001,4,0,0,4,Mid Value
1331,17650,-21,8,166.08,4,0,0,4,Mid Value
1332,17653,-29,50,1175.88,4,0,0,4,Mid Value
1333,17655,-11,93,2571.7400000000002,4,0,0,4,Mid Value
1334,17658,-11,23,485.88,4,0,0,4,Mid Value
1335,17663,-26,90,1788.27,4,0,0,4,Mid Value
1336,17664,-19,43,604.64,4,0,0,4,Mid Value
1337,17666,-4,18,728.16,4,0,0,4,Mid Value
1338,17668,-1,15,347.75,4,0,0,4,Mid Value
1339,17669,-43,68,3406.7200000000003,4,0,0,4,Mid Value
1340,17671,-16,61,1284.08,4,0,0,4,Mid Value
1341,17676,-4,79,1383.27,4,0,0,4,Mid Value
1342,17680,-24,11,184.4,4,0,0,4,Mid Value
1343,17702,-30,80,1719.72,4,0,0,4,Mid Value
1344,17703,-35,55,798.74,4,0,0,4,Mid Value
1345,17711,-11,23,385.1,4,0,0,4,Mid Value
1346,17720,-26,50,1195.94,4,0,0,4,Mid Value
1347,17727,-9,67,1042.55,4,0,0,4,Mid Value
1348,17733,-39,35,692.19,4,0,0,4,Mid Value
1349,17736,-9,26,337.49,4,0,0,4,Mid Value
1350,17737,-9,10,168.24,4,0,0,4,Mid Value
1351,17738,-19,99,1863.35,4,0,0,4,Mid Value
1352,17739,-12,48,2786.05,4,0,0,4,Mid Value
1353,17754,-1,93,1739.92,4,0,0,4,Mid Value
1354,17759,-17,95,834.99,4,0,0,4,Mid Value
1355,17760,-22,25,287.59,4,0,0,4,Mid Value
1356,17761,-33,19,712.78,4,0,0,4,Mid Value
1357,17767,-15,21,271.2,4,0,0,4,Mid Value
1358,17772,-11,53,182.77,4,0,0,4,Mid Value
1359,17779,-21,84,642.17,4,0,0,4,Mid Value
1360,17791,-30,10,106.1,4,0,0,4,Mid Value
1361,17793,-25,58,323.04,4,0,0,4,Mid Value
1362,17796,-40,82,697.9,4,0,0,4,Mid Value
1363,17806,-11,43,546.04,4,0,0,4,Mid Value
1364,17816,-37,17,36.56,4,0,0,4,Mid Value
1365,17817,-4,33,387.68,4,0,0,4,Mid Value
1366,17828,-9,82,1599.97,4,0,0,4,Mid Value
1367,17830,-2,23,398.7,4,0,0,4,Mid Value
1368,17831,-33,2,35.400000000000006,4,0,0,4,Mid Value
1369,17835,-3,61,350.64,4,0,0,4,Mid Value
1370,17839,-42,56,338.8,4,0,0,4,Mid Value
1371,17852,-12,24,114.34,4,0,0,4,Mid Value
1372,17856,-2,17,1393.79,4,0,0,4,Mid Value
1373,17867,-30,81,622.75,4,0,0,4,Mid Value
1374,17885,-12,64,190.19,4,0,0,4,Mid Value
1375,17888,-19,81,525.78,4,0,0,4,Mid Value
1376,17896,-23,2,256.32,4,0,0,4,Mid Value
1377,17901,-29,19,110.38,4,0,0,4,Mid Value
1378,17904,-21,39,178.92,4,0,0,4,Mid Value
1379,17911,-9,39,366.23,4,0,0,4,Mid Value
1380,17914,-4,80,336.43,4,0,0,4,Mid Value
1381,17924,-1,38,2894.33,4,0,0,4,Mid Value
1382,17929,-11,6,834.5,4,0,0,4,Mid Value
1383,17930,-36,39,1740.48,4,0,0,4,Mid Value
1384,17932,-29,90,1331.57,4,0,0,4,Mid Value
1385,17936,-5,77,389.84,4,0,0,4,Mid Value
1386,17937,-9,43,4301.22,4,0,0,4,Mid Value
1387,17942,-8,2,77.50000000000001,4,0,0,4,Mid Value
1388,17947,-37,9,176.68,4,0,0,4,Mid Value
1389,17951,-40,21,990.8400000000001,4,0,0,4,Mid Value
1390,17966,-38,68,1098.43,4,0,0,4,Mid Value
1391,17977,-29,21,288.14,4,0,0,4,Mid Value
1392,17985,-22,23,634.95,4,0,0,4,Mid Value
1393,17988,-12,39,191.17000000000002,4,0,0,4,Mid Value
1394,17999,-37,93,382.06,4,0,0,4,Mid Value
1395,18001,-12,58,417.23,4,0,0,4,Mid Value
1396,18005,-4,60,249.72,4,0,0,4,Mid Value
1397,18006,-23,22,444.68,4,0,0,4,Mid Value
1398,18014,-28,32,166.42,4,0,0,4,Mid Value
1399,18015,-4,46,120.03,4,0,0,4,Mid Value
1400,18030,-4,10,220.7,4,0,0,4,Mid Value
1401,18035,-36,53,730.4,4,0,0,4,Mid Value
1402,18036,-32,96,405.62,4,0,0,4,Mid Value
1403,18040,-19,19,357.20000000000005,4,0,0,4,Mid Value
1404,18058,-10,3,170.16,4,0,0,4,Mid Value
1405,18059,-9,21,296.71,4,0,0,4,Mid Value
1406,18061,-22,46,2119.41,4,0,0,4,Mid Value
1407,18067,-40,37,396.33,4,0,0,4,Mid Value
1408,18080,-19,2,1231.5,4,0,0,4,Mid Value
1409,18081,-36,17,343.45,4,0,0,4,Mid Value
1410,18082,-26,73,703.37,4,0,0,4,Mid Value
1411,18084,-16,2,87.52999999999999,4,0,0,4,Mid Value
1412,18101,-11,41,223.65,4,0,0,4,Mid Value
1413,18104,-37,38,754.64,4,0,0,4,Mid Value
1414,18105,-38,18,113.48000000000002,4,0,0,4,Mid Value
1415,18110,-19,49,206.05,4,0,0,4,Mid Value
1416,18112,-12,26,352.69,4,0,0,4,Mid Value
1417,18117,-26,74,320.72,4,0,0,4,Mid Value
1418,18123,-24,36,589.4399999999999,4,0,0,4,Mid Value
1419,18127,-19,47,348.73,4,0,0,4,Mid Value
1420,18130,-9,71,1045.74,4,0,0,4,Mid Value
1421,18135,-29,20,681.9100000000001,4,0,0,4,Mid Value
1422,18144,-8,43,2888.75,4,0,0,4,Mid Value
1423,18150,-32,37,566.58,4,0,0,4,Mid Value
1424,18154,-3,21,399.19,4,0,0,4,Mid Value
1425,18158,-9,35,451.75,4,0,0,4,Mid Value
1426,18161,-10,81,1612.79,4,0,0,4,Mid Value
1427,18164,-31,25,394.7,4,0,0,4,Mid Value
1428,18167,-4,43,1355.51,4,0,0,4,Mid Value
1429,18170,-33,38,980.31,4,0,0,4,Mid Value
1430,18174,-7,1,104.0,4,0,0,4,Mid Value
1431,18177,-31,75,1314.17,4,0,0,4,Mid Value
1432,18179,-9,90,1793.17,4,0,0,4,Mid Value
1433,18181,-24,44,382.8,4,0,0,4,Mid Value
1434,18184,-15,1,49.8,4,0,0,4,Mid Value
1435,18188,-15,72,1998.49,4,0,0,4,Mid Value
1436,18205,-36,32,517.36,4,0,0,4,Mid Value
1437,18209,-29,8,139.10000000000002,4,0,0,4,Mid Value
1438,18211,-26,42,600.07,4,0,0,4,Mid Value
1439,18216,-31,26,481.75,4,0,0,4,Mid Value
1440,18217,-29,31,621.75,4,0,0,4,Mid Value
1441,18221,-22,65,1033.31,4,0,0,4,Mid Value
1442,18230,-9,89,2716.6000000000004,4,0,0,4,Mid Value
1443,18236,-30,49,882.24,4,0,0,4,Mid Value
1444,18237,-3,61,987.1,4,0,0,4,Mid Value
1445,18246,-24,4,596.1,4,0,0,4,Mid Value
1446,18249,-17,8,95.34,4,0,0,4,Mid Value
1447,18259,-25,42,2338.6000000000004,4,0,0,4,Mid Value
1448,18261,-43,21,324.24,4,0,0,4,Mid Value
1449,18263,-23,62,1211.08,4,0,0,4,Mid Value
1450,18270,-38,13,238.95000000000002,4,0,0,4,Mid Value
1451,18273,-2,3,204.0,4,0,0,4,Mid Value
1452,18274,-18,22,1.7763568394002505e-15,4,0,0,4,Mid Value
1453,18276,-21,16,323.36,4,0,0,4,Mid Value
1454,18282,-8,13,176.6,4,0,0,4,Mid Value
1455,18287,-43,70,1837.28,4,0,0,4,Mid Value
1456,12348,-75,31,1797.24,3,0,0,3,Low Value
1457,12363,-110,23,552.0,3,0,0,3,Low Value
1458,12371,-45,63,1887.96,3,0,0,3,Low Value
1459,12372,-72,52,1298.04,3,0,0,3,Low Value
1460,12379,-82,41,850.29,3,0,0,3,Low Value
1461,12390,-80,32,549.84,3,0,0,3,Low Value
1462,12393,-72,64,1582.6000000000001,3,0,0,3,Low Value
1463,12394,-64,27,1272.48,3,0,0,3,Low Value
1464,12398,-46,85,1635.6599999999999,3,0,0,3,Low Value
1465,12403,-50,6,409.7,3,0,0,3,Low Value
1466,12407,-50,77,1708.1200000000001,3,0,0,3,Low Value
1467,12412,-75,61,1226.88,3,0,0,3,Low Value
1468,12413,-67,40,694.15,3,0,0,3,Low Value
1469,12418,-113,34,668.58,3,0,0,3,Low Value
1470,12420,-64,29,600.39,3,0,0,3,Low Value
1471,12422,-96,39,803.5600000000001,3,0,0,3,Low Value
1472,12425,-78,36,777.2,3,0,0,3,Low Value
1473,12434,-85,54,765.19,3,0,0,3,Low Value
1474,12436,-100,16,509.01,3,0,0,3,Low Value
1475,12446,-57,58,1002.3100000000001,3,0,0,3,Low Value
1476,12448,-44,22,449.45,3,0,0,3,Low Value
1477,12454,-53,30,5.684341886080802e-14,3,0,0,3,Low Value
1478,12455,-73,90,2466.86,3,0,0,3,Low Value
1479,12457,-58,68,1917.78,3,0,0,3,Low Value
1480,12458,-71,38,947.4,3,0,0,3,Low Value
1481,12461,-94,35,826.88,3,0,0,3,Low Value
1482,12463,-46,88,1303.63,3,0,0,3,Low Value
1483,12475,-54,36,723.38,3,0,0,3,Low Value
1484,12492,-63,20,263.21000000000004,3,0,0,3,Low Value
1485,12497,-82,14,1043.1,3,0,0,3,Low Value
1486,12512,-66,34,138.03,3,0,0,3,Low Value
1487,12513,-85,36,586.79,3,0,0,3,Low Value
1488,12516,-78,26,1312.06,3,0,0,3,Low Value
1489,12519,-64,18,340.84,3,0,0,3,Low Value
1490,12527,-82,18,348.71000000000004,3,0,0,3,Low Value
1491,12530,-60,68,1623.63,3,0,0,3,Low Value
1492,12535,-92,34,716.35,3,0,0,3,Low Value
1493,12545,-75,50,1000.39,3,0,0,3,Low Value
1494,12546,-47,70,1141.5,3,0,0,3,Low Value
1495,12550,-79,57,964.83,3,0,0,3,Low Value
1496,12566,-73,20,346.7,3,0,0,3,Low Value
1497,12579,-73,31,410.72,3,0,0,3,Low Value
1498,12592,-92,18,437.6,3,0,0,3,Low Value
1499,12593,-109,21,418.09999999999997,3,0,0,3,Low Value
1500,12596,-51,27,618.27,3,0,0,3,Low Value
1501,12602,-59,12,153.12,3,0,0,3,Low Value
1502,12604,-79,16,254.18,3,0,0,3,Low Value
1503,12609,-78,60,1126.85,3,0,0,3,Low Value
1504,12611,-52,65,1193.32,3,0,0,3,Low Value
1505,12612,-58,21,643.59,3,0,0,3,Low Value
1506,12616,-85,36,657.25,3,0,0,3,Low Value
1507,12624,-106,38,641.13,3,0,0,3,Low Value
1508,12631,-57,31,640.5,3,0,0,3,Low Value
1509,12635,-90,101,1689.18,3,0,0,3,Low Value
1510,12649,-107,33,603.71,3,0,0,3,Low Value
1511,12667,-58,33,620.13,3,0,0,3,Low Value
